TITLE="Hexahedron mesh"
VARIABLES= "x" "y" "z" "var"
ZONE T="none",N=300,E=162,ET=Brick, F=FEPOINT
                   0	                   0	                   0	                   0
                   0	                   1	                   0	                   0
                   1	                   1	                   0	                   0
                   1	                   0	                   0	                   0
                   1	                   0	                 0.1	                   0
                   0	                   0	                 0.1	                   0
                   0	                   1	                 0.1	                   0
                   1	                   1	                 0.1	                   0
                   1	                   0	                 0.2	                   0
                   0	                   0	                 0.2	                   0
                   0	                   1	                 0.2	                   0
                   1	                   1	                 0.2	                   0
   0.888888888888426	                   0	                   0	                   0
   0.777777777777932	                   0	                   0	                   0
   0.666666666667592	                   0	                   0	                   0
   0.555555555557251	                   0	                   0	                   0
   0.444444444446294	                   0	                   0	                   0
   0.333333333334721	                   0	                   0	                   0
   0.222222222223147	                   0	                   0	                   0
   0.111111111111574	                   0	                   0	                   0
                   0	   0.111111111110908	                   0	                   0
                   0	   0.222222222221714	                   0	                   0
                   0	   0.333333333332501	                   0	                   0
                   0	   0.444444444443288	                   0	                   0
                   0	   0.555555555554383	                   0	                   0
                   0	   0.666666666665787	                   0	                   0
                   0	   0.777777777777192	                   0	                   0
                   0	   0.888888888888596	                   0	                   0
   0.111111111110908	                   1	                   0	                   0
   0.222222222221714	                   1	                   0	                   0
   0.333333333332501	                   1	                   0	                   0
   0.444444444443288	                   1	                   0	                   0
   0.555555555554383	                   1	                   0	                   0
   0.666666666665787	                   1	                   0	                   0
   0.777777777777192	                   1	                   0	                   0
   0.888888888888596	                   1	                   0	                   0
                   1	   0.888888888888426	                   0	                   0
                   1	   0.777777777777932	                   0	                   0
                   1	   0.666666666667592	                   0	                   0
                   1	   0.555555555557251	                   0	                   0
                   1	   0.444444444446294	                   0	                   0
                   1	   0.333333333334721	                   0	                   0
                   1	   0.222222222223147	                   0	                   0
                   1	   0.111111111111574	                   0	                   0
   0.888888888888426	                   0	                 0.1	                   0
   0.777777777777932	                   0	                 0.1	                   0
   0.666666666667592	                   0	                 0.1	                   0
   0.555555555557251	                   0	                 0.1	                   0
   0.444444444446294	                   0	                 0.1	                   0
   0.333333333334721	                   0	                 0.1	                   0
   0.222222222223147	                   0	                 0.1	                   0
   0.111111111111574	                   0	                 0.1	                   0
                   0	   0.111111111110908	                 0.1	                   0
                   0	   0.222222222221714	                 0.1	                   0
                   0	   0.333333333332501	                 0.1	                   0
                   0	   0.444444444443288	                 0.1	                   0
                   0	   0.555555555554383	                 0.1	                   0
                   0	   0.666666666665787	                 0.1	                   0
                   0	   0.777777777777192	                 0.1	                   0
                   0	   0.888888888888596	                 0.1	                   0
   0.111111111110908	                   1	                 0.1	                   0
   0.222222222221714	                   1	                 0.1	                   0
   0.333333333332501	                   1	                 0.1	                   0
   0.444444444443288	                   1	                 0.1	                   0
   0.555555555554383	                   1	                 0.1	                   0
   0.666666666665787	                   1	                 0.1	                   0
   0.777777777777192	                   1	                 0.1	                   0
   0.888888888888596	                   1	                 0.1	                   0
                   1	   0.888888888888426	                 0.1	                   0
                   1	   0.777777777777932	                 0.1	                   0
                   1	   0.666666666667592	                 0.1	                   0
                   1	   0.555555555557251	                 0.1	                   0
                   1	   0.444444444446294	                 0.1	                   0
                   1	   0.333333333334721	                 0.1	                   0
                   1	   0.222222222223147	                 0.1	                   0
                   1	   0.111111111111574	                 0.1	                   0
   0.888888888888426	                   0	                 0.2	                   0
   0.777777777777932	                   0	                 0.2	                   0
   0.666666666667592	                   0	                 0.2	                   0
   0.555555555557251	                   0	                 0.2	                   0
   0.444444444446294	                   0	                 0.2	                   0
   0.333333333334721	                   0	                 0.2	                   0
   0.222222222223147	                   0	                 0.2	                   0
   0.111111111111574	                   0	                 0.2	                   0
                   0	   0.111111111110908	                 0.2	                   0
                   0	   0.222222222221714	                 0.2	                   0
                   0	   0.333333333332501	                 0.2	                   0
                   0	   0.444444444443288	                 0.2	                   0
                   0	   0.555555555554383	                 0.2	                   0
                   0	   0.666666666665787	                 0.2	                   0
                   0	   0.777777777777192	                 0.2	                   0
                   0	   0.888888888888596	                 0.2	                   0
   0.111111111110908	                   1	                 0.2	                   0
   0.222222222221714	                   1	                 0.2	                   0
   0.333333333332501	                   1	                 0.2	                   0
   0.444444444443288	                   1	                 0.2	                   0
   0.555555555554383	                   1	                 0.2	                   0
   0.666666666665787	                   1	                 0.2	                   0
   0.777777777777192	                   1	                 0.2	                   0
   0.888888888888596	                   1	                 0.2	                   0
                   1	   0.888888888888426	                 0.2	                   0
                   1	   0.777777777777932	                 0.2	                   0
                   1	   0.666666666667592	                 0.2	                   0
                   1	   0.555555555557251	                 0.2	                   0
                   1	   0.444444444446294	                 0.2	                   0
                   1	   0.333333333334721	                 0.2	                   0
                   1	   0.222222222223147	                 0.2	                   0
                   1	   0.111111111111574	                 0.2	                   0
   0.888888888888445	     0.1111111111115	                   0	                   0
   0.888888888888464	   0.222222222222988	                   0	                   0
   0.888888888888482	   0.333333333334474	                   0	                   0
   0.888888888888502	    0.44444444444596	                   0	                   0
   0.888888888888521	   0.555555555556933	                   0	                   0
   0.888888888888539	   0.666666666667391	                   0	                   0
   0.888888888888558	    0.77777777777785	                   0	                   0
   0.888888888888577	   0.888888888888445	                   0	                   0
    0.77777777777785	   0.111111111111426	                   0	                   0
   0.777777777777767	   0.222222222222829	                   0	                   0
   0.777777777777685	   0.333333333334227	                   0	                   0
   0.777777777777603	   0.444444444445626	                   0	                   0
   0.777777777777521	   0.555555555556614	                   0	                   0
   0.777777777777438	   0.666666666667191	                   0	                   0
   0.777777777777356	   0.777777777777767	                   0	                   0
   0.777777777777274	   0.888888888888464	                   0	                   0
   0.666666666667391	   0.111111111111352	                   0	                   0
   0.666666666667191	   0.222222222222669	                   0	                   0
    0.66666666666699	   0.333333333333981	                   0	                   0
    0.66666666666679	   0.444444444445292	                   0	                   0
   0.666666666666589	   0.555555555556295	                   0	                   0
   0.666666666666389	    0.66666666666699	                   0	                   0
   0.666666666666188	   0.777777777777685	                   0	                   0
   0.666666666665988	   0.888888888888483	                   0	                   0
   0.555555555556933	   0.111111111111278	                   0	                   0
   0.555555555556614	    0.22222222222251	                   0	                   0
   0.555555555556295	   0.333333333333734	                   0	                   0
   0.555555555555977	   0.444444444444958	                   0	                   0
   0.555555555555658	   0.555555555555977	                   0	                   0
   0.555555555555339	    0.66666666666679	                   0	                   0
   0.555555555555021	   0.777777777777603	                   0	                   0
   0.555555555554702	   0.888888888888502	                   0	                   0
    0.44444444444596	   0.111111111111204	                   0	                   0
   0.444444444445626	   0.222222222222351	                   0	                   0
   0.444444444445292	   0.333333333333488	                   0	                   0
   0.444444444444958	   0.444444444444624	                   0	                   0
   0.444444444444624	   0.555555555555658	                   0	                   0
    0.44444444444429	   0.666666666666589	                   0	                   0
   0.444444444443956	   0.777777777777521	                   0	                   0
   0.444444444443622	    0.88888888888852	                   0	                   0
   0.333333333334474	    0.11111111111113	                   0	                   0
   0.333333333334227	   0.222222222222192	                   0	                   0
   0.333333333333981	   0.333333333333241	                   0	                   0
   0.333333333333734	    0.44444444444429	                   0	                   0
   0.333333333333488	   0.555555555555339	                   0	                   0
   0.333333333333241	   0.666666666666389	                   0	                   0
   0.333333333332994	   0.777777777777438	                   0	                   0
   0.333333333332748	   0.888888888888539	                   0	                   0
   0.222222222222988	   0.111111111111056	                   0	                   0
   0.222222222222829	   0.222222222222033	                   0	                   0
   0.222222222222669	   0.333333333332994	                   0	                   0
    0.22222222222251	   0.444444444443956	                   0	                   0
   0.222222222222351	   0.555555555555021	                   0	                   0
   0.222222222222192	   0.666666666666188	                   0	                   0
